Timestep	MeanReward	BestMeanReward	episodes	exploration	learning_rate
4570000	-15.6	-15.04	8883	0.019674999999999998	5.5375000000000004e-05
4580000	-15.48	-15.04	8895	0.019449999999999995	5.525e-05
4590000	-15.74	-15.04	8909	0.019225000000000006	5.5125000000000005e-05
4600000	-15.87	-15.04	8922	0.01899999999999999	5.5e-05
4610000	-15.55	-15.04	8933	0.018775	5.4875000000000006e-05
4620000	-15.62	-15.04	8945	0.018549999999999997	5.475e-05
4630000	-15.59	-15.04	8957	0.018324999999999994	5.4625000000000006e-05
4640000	-15.48	-15.04	8969	0.01809999999999999	5.45e-05
4650000	-15.39	-15.04	8981	0.017875000000000002	5.437500000000001e-05
4660000	-15.29	-15.04	8993	0.01765	5.4250000000000004e-05
4670000	-15.08	-15.04	9005	0.017424999999999996	5.4125e-05
4680000	-14.86	-14.84	9017	0.017199999999999993	5.4e-05
4690000	-15.04	-14.84	9029	0.01697499999999999	5.3875e-05
4700000	-15.07	-14.84	9041	0.016749999999999987	5.375e-05
4710000	-15.14	-14.84	9053	0.016524999999999998	5.3625e-05
4720000	-15.23	-14.84	9066	0.016299999999999995	5.35e-05
4730000	-15.19	-14.84	9078	0.016074999999999992	5.3375e-05
4740000	-14.98	-14.84	9089	0.01584999999999999	5.325e-05
4750000	-15.13	-14.84	9101	0.015625	5.3125000000000004e-05
4760000	-15.18	-14.84	9113	0.015399999999999997	5.300000000000001e-05
4770000	-14.91	-14.84	9124	0.015174999999999994	5.2875000000000005e-05
4780000	-14.88	-14.83	9135	0.014950000000000005	5.275000000000001e-05
4790000	-14.9	-14.77	9146	0.014724999999999988	5.2625000000000005e-05
4800000	-14.67	-14.6	9158	0.014499999999999999	5.25e-05
4810000	-14.82	-14.6	9171	0.014274999999999996	5.2375e-05
4820000	-14.83	-14.6	9182	0.014049999999999993	5.225e-05
4830000	-14.8	-14.6	9194	0.01382499999999999	5.2125e-05
4840000	-14.91	-14.6	9207	0.013600000000000001	5.2000000000000004e-05
4850000	-14.82	-14.6	9217	0.013374999999999998	5.1875e-05
4860000	-14.69	-14.59	9229	0.013149999999999995	5.1750000000000004e-05
4870000	-14.72	-14.59	9240	0.012924999999999992	5.1625e-05
4880000	-14.87	-14.59	9253	0.012700000000000003	5.1500000000000005e-05
4890000	-14.66	-14.59	9264	0.012474999999999986	5.1375e-05
4900000	-14.82	-14.54	9277	0.012249999999999997	5.1250000000000006e-05
4910000	-14.76	-14.54	9288	0.012024999999999994	5.1125e-05
4920000	-14.83	-14.54	9300	0.011799999999999991	5.1000000000000006e-05
4930000	-14.41	-14.38	9311	0.011574999999999988	5.0875e-05
4940000	-14.72	-14.38	9323	0.011349999999999999	5.075e-05
4950000	-14.6	-14.38	9334	0.011124999999999996	5.0625e-05
4960000	-14.54	-14.38	9346	0.010899999999999993	5.05e-05
4970000	-14.44	-14.38	9358	0.01067499999999999	5.0375e-05
4980000	-14.41	-14.34	9370	0.010450000000000001	5.025e-05
4990000	-14.54	-14.31	9382	0.010224999999999984	5.0125e-05
5000000	-14.48	-14.31	9394	0.01	5e-05
5010000	-14.57	-14.3	9406	0.01	5e-05
5020000	-14.4	-14.3	9417	0.01	5e-05
5030000	-14.61	-14.3	9429	0.01	5e-05
5040000	-14.72	-14.3	9441	0.01	5e-05
5050000	-14.74	-14.3	9453	0.01	5e-05
5060000	-14.89	-14.3	9465	0.01	5e-05
5070000	-14.92	-14.3	9477	0.01	5e-05
5080000	-14.94	-14.3	9488	0.01	5e-05
5090000	-15.17	-14.3	9499	0.01	5e-05
5100000	-15.38	-14.3	9510	0.01	5e-05
5110000	-15.39	-14.3	9522	0.01	5e-05
5120000	-15.3	-14.3	9534	0.01	5e-05
5130000	-15.46	-14.3	9546	0.01	5e-05
5140000	-15.63	-14.3	9557	0.01	5e-05
5150000	-15.38	-14.3	9569	0.01	5e-05
5160000	-15.26	-14.3	9580	0.01	5e-05
5170000	-15.05	-14.3	9591	0.01	5e-05
5180000	-14.69	-14.3	9602	0.01	5e-05
5190000	-14.41	-14.3	9613	0.01	5e-05
5200000	-14.28	-14.25	9624	0.01	5e-05
5210000	-14.08	-14.05	9635	0.01	5e-05
5220000	-13.96	-13.84	9646	0.01	5e-05
5230000	-13.66	-13.66	9657	0.01	5e-05
5240000	-13.67	-13.66	9668	0.01	5e-05
5250000	-13.56	-13.54	9679	0.01	5e-05
5260000	-13.59	-13.54	9691	0.01	5e-05
5270000	-13.77	-13.54	9702	0.01	5e-05
5280000	-13.91	-13.54	9714	0.01	5e-05
5290000	-14.27	-13.54	9728	0.01	5e-05
5300000	-14.57	-13.54	9740	0.01	5e-05
5310000	-14.56	-13.54	9752	0.01	5e-05
5320000	-14.86	-13.54	9764	0.01	5e-05
5330000	-15.18	-13.54	9778	0.01	5e-05
5340000	-15.28	-13.54	9791	0.01	5e-05
5350000	-15.67	-13.54	9804	0.01	5e-05
5360000	-15.56	-13.54	9816	0.01	5e-05
5370000	-15.31	-13.54	9828	0.01	5e-05
5380000	-15.18	-13.54	9841	0.01	5e-05
5390000	-15.23	-13.54	9853	0.01	5e-05
5400000	-15.48	-13.54	9866	0.01	5e-05
5410000	-15.23	-13.54	9878	0.01	5e-05
5420000	-15.33	-13.54	9890	0.01	5e-05
5430000	-15.43	-13.54	9904	0.01	5e-05
5440000	-15.46	-13.54	9917	0.01	5e-05
5450000	-15.38	-13.54	9928	0.01	5e-05
5460000	-15.33	-13.54	9940	0.01	5e-05
5470000	-15.3	-13.54	9951	0.01	5e-05
5480000	-15.05	-13.54	9962	0.01	5e-05
5490000	-14.72	-13.54	9973	0.01	5e-05
5500000	-14.67	-13.54	9985	0.01	5e-05
5510000	-14.27	-13.54	9997	0.01	5e-05
5520000	-14.27	-13.54	10009	0.01	5e-05
5530000	-14.12	-13.54	10020	0.01	5e-05
5540000	-14.03	-13.54	10032	0.01	5e-05
5550000	-14.06	-13.54	10044	0.01	5e-05
5560000	-13.84	-13.54	10055	0.01	5e-05
5570000	-14.16	-13.54	10067	0.01	5e-05
5580000	-14.18	-13.54	10078	0.01	5e-05
5590000	-14.18	-13.54	10089	0.01	5e-05
5600000	-14.24	-13.54	10101	0.01	5e-05
5610000	-14.18	-13.54	10114	0.01	5e-05
5620000	-14.39	-13.54	10125	0.01	5e-05
5630000	-14.47	-13.54	10137	0.01	5e-05
5640000	-14.44	-13.54	10149	0.01	5e-05
5650000	-14.76	-13.54	10161	0.01	5e-05
5660000	-14.54	-13.54	10172	0.01	5e-05
5670000	-14.81	-13.54	10184	0.01	5e-05
5680000	-14.88	-13.54	10196	0.01	5e-05
5690000	-14.68	-13.54	10208	0.01	5e-05
5700000	-14.65	-13.54	10219	0.01	5e-05
5710000	-14.7	-13.54	10231	0.01	5e-05
5720000	-14.72	-13.54	10242	0.01	5e-05
5730000	-14.4	-13.54	10254	0.01	5e-05
5740000	-14.16	-13.54	10265	0.01	5e-05
5750000	-14.42	-13.54	10276	0.01	5e-05
5760000	-14.48	-13.54	10289	0.01	5e-05
5770000	-14.29	-13.54	10299	0.01	5e-05
5780000	-14.44	-13.54	10311	0.01	5e-05
5790000	-14.72	-13.54	10323	0.01	5e-05
5800000	-14.36	-13.54	10334	0.01	5e-05
5810000	-14.58	-13.54	10347	0.01	5e-05
5820000	-14.69	-13.54	10358	0.01	5e-05
5830000	-14.78	-13.54	10369	0.01	5e-05
5840000	-14.48	-13.54	10380	0.01	5e-05
5850000	-14.58	-13.54	10392	0.01	5e-05
5860000	-14.93	-13.54	10404	0.01	5e-05
5870000	-14.8	-13.54	10415	0.01	5e-05
5880000	-14.78	-13.54	10427	0.01	5e-05
5890000	-14.81	-13.54	10438	0.01	5e-05
5900000	-14.79	-13.54	10450	0.01	5e-05
5910000	-14.71	-13.54	10462	0.01	5e-05
5920000	-14.49	-13.54	10472	0.01	5e-05
5930000	-14.7	-13.54	10485	0.01	5e-05
5940000	-14.63	-13.54	10497	0.01	5e-05
5950000	-14.53	-13.54	10509	0.01	5e-05
5960000	-14.46	-13.54	10521	0.01	5e-05
5970000	-14.38	-13.54	10533	0.01	5e-05
5980000	-14.62	-13.54	10544	0.01	5e-05
5990000	-14.44	-13.54	10556	0.01	5e-05
6000000	-14.61	-13.54	10567	0.01	5e-05
6010000	-14.78	-13.54	10580	0.01	5e-05
6020000	-14.66	-13.54	10591	0.01	5e-05
6030000	-14.66	-13.54	10603	0.01	5e-05
6040000	-14.74	-13.54	10615	0.01	5e-05
6050000	-14.92	-13.54	10628	0.01	5e-05
6060000	-14.92	-13.54	10641	0.01	5e-05
6070000	-15.06	-13.54	10654	0.01	5e-05
6080000	-14.89	-13.54	10665	0.01	5e-05
6090000	-14.82	-13.54	10678	0.01	5e-05
6100000	-14.73	-13.54	10690	0.01	5e-05
6110000	-14.68	-13.54	10702	0.01	5e-05
6120000	-14.3	-13.54	10714	0.01	5e-05
6130000	-13.95	-13.54	10728	0.01	5e-05
6140000	-13.5	-13.5	10741	0.01	5e-05
6150000	-13.23	-13.23	10753	0.01	5e-05
6160000	-13.22	-13.11	10765	0.01	5e-05
6170000	-13.04	-13.01	10776	0.01	5e-05
6180000	-13.12	-12.94	10788	0.01	5e-05
6190000	-13.1	-12.94	10800	0.01	5e-05
6200000	-13.4	-12.94	10814	0.01	5e-05
6210000	-13.13	-12.94	10826	0.01	5e-05
6220000	-13.04	-12.94	10837	0.01	5e-05
6230000	-13.01	-12.94	10849	0.01	5e-05
6240000	-13.13	-12.94	10861	0.01	5e-05
6250000	-12.94	-12.91	10873	0.01	5e-05
6260000	-12.68	-12.63	10886	0.01	5e-05
6270000	-12.41	-12.32	10898	0.01	5e-05
6280000	-12.12	-12.12	10912	0.01	5e-05
6290000	-12.3	-12.07	10925	0.01	5e-05
6300000	-12.44	-12.07	10938	0.01	5e-05
6310000	-12.52	-12.07	10952	0.01	5e-05
6320000	-12.37	-12.07	10965	0.01	5e-05
6330000	-12.59	-12.07	10979	0.01	5e-05
6340000	-12.96	-12.07	10994	0.01	5e-05
6350000	-12.75	-12.07	11007	0.01	5e-05
6360000	-12.88	-12.07	11021	0.01	5e-05
6370000	-12.71	-12.07	11034	0.01	5e-05
6380000	-12.64	-12.07	11048	0.01	5e-05
6390000	-12.94	-12.07	11063	0.01	5e-05
6400000	-12.8	-12.07	11077	0.01	5e-05
6410000	-12.37	-12.07	11090	0.01	5e-05
6420000	-12.26	-12.07	11104	0.01	5e-05
6430000	-12.49	-12.07	11118	0.01	5e-05
6440000	-12.48	-12.07	11133	0.01	5e-05
6450000	-12.72	-12.07	11147	0.01	5e-05
6460000	-12.51	-12.07	11161	0.01	5e-05
6470000	-12.28	-12.07	11173	0.01	5e-05
6480000	-12.71	-12.07	11186	0.01	5e-05
6490000	-12.67	-12.07	11199	0.01	5e-05
6500000	-12.59	-12.07	11212	0.01	5e-05
6510000	-12.48	-12.07	11225	0.01	5e-05
6520000	-12.42	-12.07	11238	0.01	5e-05
6530000	-12.34	-12.07	11252	0.01	5e-05
6540000	-12.26	-12.07	11264	0.01	5e-05
6550000	-12.68	-12.07	11277	0.01	5e-05
6560000	-12.26	-12.07	11289	0.01	5e-05
6570000	-12.39	-12.07	11303	0.01	5e-05
6580000	-12.58	-12.07	11316	0.01	5e-05
6590000	-12.28	-12.07	11329	0.01	5e-05
6600000	-12.12	-12.07	11341	0.01	5e-05
6610000	-11.98	-11.96	11354	0.01	5e-05
6620000	-11.81	-11.81	11367	0.01	5e-05
6630000	-11.76	-11.63	11379	0.01	5e-05
6640000	-11.99	-11.63	11393	0.01	5e-05
6650000	-11.8	-11.63	11406	0.01	5e-05
6660000	-11.87	-11.63	11420	0.01	5e-05
6670000	-12.02	-11.63	11433	0.01	5e-05
6680000	-12.38	-11.63	11447	0.01	5e-05
6690000	-12.51	-11.63	11461	0.01	5e-05
6700000	-12.8	-11.63	11474	0.01	5e-05
6710000	-12.65	-11.63	11488	0.01	5e-05
6720000	-12.96	-11.63	11502	0.01	5e-05
6730000	-13.04	-11.63	11515	0.01	5e-05
6740000	-12.93	-11.63	11529	0.01	5e-05
6750000	-12.95	-11.63	11541	0.01	5e-05
6760000	-12.66	-11.63	11556	0.01	5e-05
6770000	-12.66	-11.63	11569	0.01	5e-05
6780000	-12.73	-11.63	11582	0.01	5e-05
6790000	-12.78	-11.63	11596	0.01	5e-05
6800000	-12.6	-11.63	11609	0.01	5e-05
6810000	-12.57	-11.63	11623	0.01	5e-05
6820000	-12.65	-11.63	11637	0.01	5e-05
6830000	-12.59	-11.63	11651	0.01	5e-05
6840000	-12.62	-11.63	11664	0.01	5e-05
6850000	-12.5	-11.63	11677	0.01	5e-05
6860000	-12.43	-11.63	11691	0.01	5e-05
6870000	-12.28	-11.63	11704	0.01	5e-05
6880000	-12.49	-11.63	11717	0.01	5e-05
6890000	-12.09	-11.63	11730	0.01	5e-05
6900000	-11.87	-11.63	11743	0.01	5e-05
6910000	-12.09	-11.63	11755	0.01	5e-05
6920000	-11.94	-11.63	11768	0.01	5e-05
6930000	-12.04	-11.63	11781	0.01	5e-05
6940000	-12.06	-11.63	11795	0.01	5e-05
6950000	-12.0	-11.63	11807	0.01	5e-05
6960000	-11.6	-11.6	11818	0.01	5e-05
6970000	-11.36	-11.32	11831	0.01	5e-05
6980000	-11.34	-11.15	11844	0.01	5e-05
6990000	-11.58	-11.15	11858	0.01	5e-05
7000000	-11.72	-11.15	11871	0.01	5e-05
7010000	-11.49	-11.15	11884	0.01	5e-05
7020000	-11.52	-11.15	11897	0.01	5e-05
7030000	-11.59	-11.15	11910	0.01	5e-05
7040000	-11.73	-11.15	11922	0.01	5e-05
7050000	-11.92	-11.15	11935	0.01	5e-05
7060000	-11.87	-11.15	11948	0.01	5e-05
7070000	-11.6	-11.15	11961	0.01	5e-05
7080000	-11.59	-11.15	11974	0.01	5e-05
7090000	-11.59	-11.15	11987	0.01	5e-05
7100000	-11.76	-11.15	12001	0.01	5e-05
7110000	-12.08	-11.15	12014	0.01	5e-05
7120000	-11.92	-11.15	12026	0.01	5e-05
7130000	-11.37	-11.15	12038	0.01	5e-05
7140000	-11.42	-11.15	12050	0.01	5e-05
7150000	-11.39	-11.15	12063	0.01	5e-05
7160000	-11.35	-11.15	12075	0.01	5e-05
7170000	-11.42	-11.15	12089	0.01	5e-05
7180000	-11.04	-11.04	12101	0.01	5e-05
7190000	-10.82	-10.82	12113	0.01	5e-05
7200000	-10.68	-10.67	12125	0.01	5e-05
7210000	-11.18	-10.51	12138	0.01	5e-05
7220000	-11.26	-10.51	12151	0.01	5e-05
7230000	-11.34	-10.51	12164	0.01	5e-05
7240000	-11.66	-10.51	12178	0.01	5e-05
7250000	-11.36	-10.51	12192	0.01	5e-05
7260000	-11.74	-10.51	12205	0.01	5e-05
7270000	-12.21	-10.51	12219	0.01	5e-05
7280000	-12.43	-10.51	12232	0.01	5e-05
7290000	-12.75	-10.51	12246	0.01	5e-05
7300000	-12.82	-10.51	12259	0.01	5e-05
7310000	-12.46	-10.51	12272	0.01	5e-05
7320000	-12.42	-10.51	12284	0.01	5e-05
7330000	-12.27	-10.51	12297	0.01	5e-05
7340000	-12.12	-10.51	12310	0.01	5e-05
7350000	-12.08	-10.51	12323	0.01	5e-05
7360000	-11.74	-10.51	12335	0.01	5e-05
7370000	-11.8	-10.51	12349	0.01	5e-05
7380000	-11.52	-10.51	12362	0.01	5e-05
7390000	-11.58	-10.51	12375	0.01	5e-05
7400000	-11.95	-10.51	12389	0.01	5e-05
7410000	-12.21	-10.51	12402	0.01	5e-05
7420000	-12.11	-10.51	12416	0.01	5e-05
7430000	-12.04	-10.51	12427	0.01	5e-05
7440000	-12.16	-10.51	12440	0.01	5e-05
7450000	-12.11	-10.51	12454	0.01	5e-05
7460000	-12.09	-10.51	12466	0.01	5e-05
7470000	-12.1	-10.51	12480	0.01	5e-05
7480000	-11.98	-10.51	12492	0.01	5e-05
7490000	-11.73	-10.51	12505	0.01	5e-05
7500000	-11.74	-10.51	12518	0.01	5e-05
7510000	-12.01	-10.51	12531	0.01	5e-05
7520000	-12.0	-10.51	12544	0.01	5e-05
7530000	-11.78	-10.51	12556	0.01	5e-05
7540000	-11.98	-10.51	12570	0.01	5e-05
7550000	-11.63	-10.51	12581	0.01	5e-05
7560000	-11.78	-10.51	12594	0.01	5e-05
7570000	-11.77	-10.51	12607	0.01	5e-05
7580000	-11.67	-10.51	12621	0.01	5e-05
7590000	-11.56	-10.51	12633	0.01	5e-05
7600000	-11.43	-10.51	12646	0.01	5e-05
7610000	-11.5	-10.51	12658	0.01	5e-05
7620000	-11.44	-10.51	12671	0.01	5e-05
7630000	-11.65	-10.51	12684	0.01	5e-05
7640000	-11.68	-10.51	12697	0.01	5e-05
7650000	-11.75	-10.51	12710	0.01	5e-05
7660000	-11.69	-10.51	12722	0.01	5e-05
7670000	-11.74	-10.51	12734	0.01	5e-05
7680000	-11.84	-10.51	12747	0.01	5e-05
7690000	-11.95	-10.51	12760	0.01	5e-05
7700000	-12.04	-10.51	12773	0.01	5e-05
7710000	-12.06	-10.51	12785	0.01	5e-05
7720000	-12.11	-10.51	12799	0.01	5e-05
7730000	-12.04	-10.51	12812	0.01	5e-05
7740000	-11.99	-10.51	12824	0.01	5e-05
7750000	-12.19	-10.51	12837	0.01	5e-05
7760000	-12.16	-10.51	12850	0.01	5e-05
7770000	-12.2	-10.51	12863	0.01	5e-05
7780000	-12.1	-10.51	12876	0.01	5e-05
7790000	-11.99	-10.51	12889	0.01	5e-05
7800000	-11.9	-10.51	12902	0.01	5e-05
7810000	-11.86	-10.51	12915	0.01	5e-05
7820000	-11.97	-10.51	12928	0.01	5e-05
7830000	-11.93	-10.51	12940	0.01	5e-05
7840000	-12.0	-10.51	12953	0.01	5e-05
7850000	-11.91	-10.51	12965	0.01	5e-05
7860000	-12.01	-10.51	12978	0.01	5e-05
7870000	-12.22	-10.51	12992	0.01	5e-05
7880000	-12.0	-10.51	13004	0.01	5e-05
7890000	-12.06	-10.51	13016	0.01	5e-05
7900000	-12.08	-10.51	13029	0.01	5e-05
7910000	-11.97	-10.51	13042	0.01	5e-05
7920000	-11.67	-10.51	13054	0.01	5e-05
7930000	-11.79	-10.51	13068	0.01	5e-05
7940000	-11.97	-10.51	13081	0.01	5e-05
7950000	-11.68	-10.51	13094	0.01	5e-05
7960000	-11.8	-10.51	13105	0.01	5e-05
7970000	-11.86	-10.51	13117	0.01	5e-05
7980000	-12.12	-10.51	13131	0.01	5e-05
7990000	-12.13	-10.51	13144	0.01	5e-05
8000000	-12.15	-10.51	13157	0.01	5e-05
8010000	-11.98	-10.51	13170	0.01	5e-05
8020000	-11.98	-10.51	13183	0.01	5e-05
8030000	-12.23	-10.51	13196	0.01	5e-05
8040000	-12.37	-10.51	13209	0.01	5e-05
8050000	-12.46	-10.51	13221	0.01	5e-05
8060000	-12.21	-10.51	13234	0.01	5e-05
8070000	-12.16	-10.51	13246	0.01	5e-05
8080000	-12.09	-10.51	13259	0.01	5e-05
8090000	-12.19	-10.51	13272	0.01	5e-05
8100000	-11.88	-10.51	13284	0.01	5e-05
8110000	-11.81	-10.51	13297	0.01	5e-05
8120000	-11.78	-10.51	13310	0.01	5e-05
8130000	-11.72	-10.51	13323	0.01	5e-05
8140000	-11.96	-10.51	13336	0.01	5e-05
8150000	-12.37	-10.51	13351	0.01	5e-05
8160000	-12.76	-10.51	13364	0.01	5e-05
8170000	-12.99	-10.51	13377	0.01	5e-05
8180000	-12.78	-10.51	13388	0.01	5e-05
8190000	-12.61	-10.51	13401	0.01	5e-05
8200000	-12.56	-10.51	13414	0.01	5e-05
8210000	-12.43	-10.51	13426	0.01	5e-05
8220000	-12.0	-10.51	13439	0.01	5e-05
8230000	-12.07	-10.51	13452	0.01	5e-05
8240000	-11.74	-10.51	13464	0.01	5e-05
8250000	-11.48	-10.51	13477	0.01	5e-05
8260000	-11.95	-10.51	13491	0.01	5e-05
8270000	-11.98	-10.51	13505	0.01	5e-05
8280000	-12.0	-10.51	13518	0.01	5e-05
8290000	-11.98	-10.51	13529	0.01	5e-05
8300000	-11.77	-10.51	13542	0.01	5e-05
8310000	-11.33	-10.51	13555	0.01	5e-05
8320000	-11.8	-10.51	13569	0.01	5e-05
8330000	-11.63	-10.51	13582	0.01	5e-05
8340000	-11.66	-10.51	13596	0.01	5e-05
8350000	-11.94	-10.51	13609	0.01	5e-05
8360000	-12.02	-10.51	13623	0.01	5e-05
8370000	-12.11	-10.51	13635	0.01	5e-05
8380000	-11.9	-10.51	13647	0.01	5e-05
8390000	-11.91	-10.51	13660	0.01	5e-05
8400000	-11.71	-10.51	13672	0.01	5e-05
8410000	-11.53	-10.51	13685	0.01	5e-05
8420000	-11.46	-10.51	13698	0.01	5e-05
8430000	-11.63	-10.51	13712	0.01	5e-05
8440000	-11.7	-10.51	13725	0.01	5e-05
8450000	-11.67	-10.51	13738	0.01	5e-05
8460000	-11.96	-10.51	13752	0.01	5e-05
8470000	-12.0	-10.51	13766	0.01	5e-05
8480000	-12.46	-10.51	13780	0.01	5e-05
8490000	-12.51	-10.51	13794	0.01	5e-05
8500000	-12.35	-10.51	13807	0.01	5e-05
8510000	-12.54	-10.51	13822	0.01	5e-05
8520000	-12.64	-10.51	13835	0.01	5e-05
8530000	-12.79	-10.51	13848	0.01	5e-05
8540000	-13.06	-10.51	13862	0.01	5e-05
8550000	-12.99	-10.51	13876	0.01	5e-05
8560000	-12.87	-10.51	13889	0.01	5e-05
8570000	-12.91	-10.51	13903	0.01	5e-05
8580000	-12.88	-10.51	13916	0.01	5e-05
8590000	-12.48	-10.51	13930	0.01	5e-05
8600000	-12.51	-10.51	13944	0.01	5e-05
8610000	-12.43	-10.51	13957	0.01	5e-05
8620000	-12.08	-10.51	13970	0.01	5e-05
8630000	-12.07	-10.51	13983	0.01	5e-05
8640000	-11.74	-10.51	13996	0.01	5e-05
8650000	-11.66	-10.51	14009	0.01	5e-05
8660000	-11.68	-10.51	14022	0.01	5e-05
8670000	-11.45	-10.51	14035	0.01	5e-05
8680000	-11.31	-10.51	14048	0.01	5e-05
8690000	-11.4	-10.51	14061	0.01	5e-05
8700000	-12.0	-10.51	14074	0.01	5e-05
8710000	-11.93	-10.51	14088	0.01	5e-05
8720000	-12.29	-10.51	14102	0.01	5e-05
8730000	-12.43	-10.51	14116	0.01	5e-05
8740000	-12.51	-10.51	14130	0.01	5e-05
8750000	-12.82	-10.51	14143	0.01	5e-05
8760000	-12.86	-10.51	14156	0.01	5e-05
8770000	-12.83	-10.51	14170	0.01	5e-05
8780000	-12.72	-10.51	14183	0.01	5e-05
8790000	-12.47	-10.51	14195	0.01	5e-05
8800000	-12.52	-10.51	14209	0.01	5e-05
8810000	-12.01	-10.51	14221	0.01	5e-05
8820000	-12.06	-10.51	14235	0.01	5e-05
8830000	-12.16	-10.51	14249	0.01	5e-05
8840000	-12.18	-10.51	14262	0.01	5e-05
8850000	-12.44	-10.51	14276	0.01	5e-05
8860000	-12.42	-10.51	14289	0.01	5e-05
8870000	-12.36	-10.51	14302	0.01	5e-05
8880000	-12.15	-10.51	14314	0.01	5e-05
8890000	-12.22	-10.51	14326	0.01	5e-05
8900000	-11.87	-10.51	14338	0.01	5e-05
8910000	-11.7	-10.51	14351	0.01	5e-05
8920000	-11.62	-10.51	14363	0.01	5e-05
8930000	-11.1	-10.51	14376	0.01	5e-05
8940000	-10.76	-10.51	14387	0.01	5e-05
8950000	-10.77	-10.51	14401	0.01	5e-05
8960000	-11.02	-10.51	14413	0.01	5e-05
8970000	-11.39	-10.51	14427	0.01	5e-05
8980000	-11.24	-10.51	14439	0.01	5e-05
8990000	-11.05	-10.51	14451	0.01	5e-05
9000000	-11.22	-10.51	14464	0.01	5e-05
9010000	-11.41	-10.51	14477	0.01	5e-05
9020000	-11.4	-10.51	14489	0.01	5e-05
9030000	-11.27	-10.51	14501	0.01	5e-05
9040000	-11.39	-10.51	14515	0.01	5e-05
9050000	-11.22	-10.51	14528	0.01	5e-05
9060000	-11.54	-10.51	14541	0.01	5e-05
9070000	-11.83	-10.51	14554	0.01	5e-05
9080000	-11.68	-10.51	14566	0.01	5e-05
9090000	-11.82	-10.51	14579	0.01	5e-05
9100000	-11.94	-10.51	14592	0.01	5e-05
9110000	-11.93	-10.51	14605	0.01	5e-05
9120000	-11.84	-10.51	14618	0.01	5e-05
9130000	-11.72	-10.51	14631	0.01	5e-05
9140000	-11.71	-10.51	14644	0.01	5e-05
9150000	-11.45	-10.51	14657	0.01	5e-05
9160000	-11.47	-10.51	14668	0.01	5e-05
9170000	-11.12	-10.51	14680	0.01	5e-05
9180000	-11.16	-10.51	14693	0.01	5e-05
9190000	-11.51	-10.51	14707	0.01	5e-05
9200000	-11.35	-10.51	14719	0.01	5e-05
9210000	-11.4	-10.51	14732	0.01	5e-05
9220000	-11.41	-10.51	14745	0.01	5e-05
9230000	-11.62	-10.51	14757	0.01	5e-05
9240000	-11.8	-10.51	14771	0.01	5e-05
9250000	-12.08	-10.51	14784	0.01	5e-05
9260000	-11.79	-10.51	14795	0.01	5e-05
9270000	-11.21	-10.51	14807	0.01	5e-05
9280000	-11.42	-10.51	14820	0.01	5e-05
9290000	-11.4	-10.51	14832	0.01	5e-05
9300000	-11.46	-10.51	14846	0.01	5e-05
9310000	-11.49	-10.51	14858	0.01	5e-05
9320000	-11.31	-10.51	14871	0.01	5e-05
9330000	-11.35	-10.51	14884	0.01	5e-05
9340000	-11.73	-10.51	14896	0.01	5e-05
9350000	-12.01	-10.51	14908	0.01	5e-05
9360000	-11.82	-10.51	14921	0.01	5e-05
9370000	-11.81	-10.51	14934	0.01	5e-05
9380000	-11.61	-10.51	14946	0.01	5e-05
9390000	-11.56	-10.51	14958	0.01	5e-05
9400000	-11.59	-10.51	14970	0.01	5e-05
9410000	-11.43	-10.51	14983	0.01	5e-05
9420000	-11.68	-10.51	14996	0.01	5e-05
9430000	-11.41	-10.51	15008	0.01	5e-05
9440000	-11.19	-10.51	15020	0.01	5e-05
9450000	-11.07	-10.51	15032	0.01	5e-05
9460000	-11.05	-10.51	15044	0.01	5e-05
9470000	-11.09	-10.51	15056	0.01	5e-05
9480000	-11.05	-10.51	15070	0.01	5e-05
9490000	-11.24	-10.51	15083	0.01	5e-05
9500000	-11.06	-10.51	15096	0.01	5e-05
9510000	-11.22	-10.51	15109	0.01	5e-05
9520000	-11.37	-10.51	15122	0.01	5e-05
9530000	-11.52	-10.51	15134	0.01	5e-05
9540000	-11.86	-10.51	15147	0.01	5e-05
9550000	-11.99	-10.51	15161	0.01	5e-05
9560000	-11.8	-10.51	15173	0.01	5e-05
9570000	-11.34	-10.51	15184	0.01	5e-05
9580000	-11.23	-10.51	15197	0.01	5e-05
9590000	-11.45	-10.51	15210	0.01	5e-05
9600000	-11.45	-10.51	15223	0.01	5e-05
9610000	-11.49	-10.51	15235	0.01	5e-05
9620000	-11.3	-10.51	15248	0.01	5e-05
9630000	-11.34	-10.51	15260	0.01	5e-05
9640000	-11.5	-10.51	15273	0.01	5e-05
9650000	-11.92	-10.51	15287	0.01	5e-05
9660000	-12.19	-10.51	15300	0.01	5e-05
9670000	-11.98	-10.51	15312	0.01	5e-05
9680000	-11.77	-10.51	15325	0.01	5e-05
9690000	-11.82	-10.51	15337	0.01	5e-05
9700000	-11.67	-10.51	15350	0.01	5e-05
9710000	-11.69	-10.51	15363	0.01	5e-05
9720000	-11.74	-10.51	15377	0.01	5e-05
9730000	-11.64	-10.51	15389	0.01	5e-05
9740000	-11.28	-10.51	15401	0.01	5e-05
9750000	-11.33	-10.51	15413	0.01	5e-05
9760000	-11.36	-10.51	15426	0.01	5e-05
9770000	-11.37	-10.51	15439	0.01	5e-05
9780000	-11.7	-10.51	15452	0.01	5e-05
